source_id,Address,Town,Province,Source_type,Improvement,Source_status,Date_of_completion,Comments
HaRu18060224,5 Bamenda Boulevard,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19788224,5 Chanzo Cha Furaha Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18807224,5 Khama Avenue,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu20263224,5 Malaika Drive,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19135224,5 Miriam Makeba Drive,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19714224,5 Mlima Tazama Avenue,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19485224,5 Mnyama Dangote Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18961224,5 Winnie Mandela Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19833224,50 Chanzo Cha Furaha Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18150224,50 Djibouti Drive,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu20424224,50 Johnny Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18615224,50 Kano Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17340224,50 Tahrir Square,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18212224,50 Tripoli Terrace,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19091224,50 Winnie Mandela Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18784224,51 Khama Avenue,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu20029224,51 Milima Kali Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19710224,51 Mlima Tazama Avenue,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17108224,51 Twiga Lane,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18349224,52 Bamako Avenue,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19786224,52 Chanzo Cha Furaha Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18395224,52 Harare Avenue,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17866224,52 Lubumbashi Lane,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu20026224,52 Milima Kali Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17546224,52 Rhodes Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17048224,52 Twiga Lane,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18919224,52 Zuma Avenue,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18427224,53 Harare Avenue,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu20453224,53 Johnny Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18434224,53 Kano Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19347224,53 Kiboko Nkrumah Lane,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19715224,53 Mlima Tazama Avenue,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu20728224,53 Tuku Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18074224,54 Bamenda Boulevard,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17604224,54 Constantine Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu20465224,54 Johnny Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17738224,54 Tunis Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19424224,54 Twiga Lumumba Boulevard,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18426224,55 Harare Avenue,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19705224,55 Mlima Tazama Avenue,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19551224,55 Mnyama Dangote Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19628224,55 Mto Mandela Avenue,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19415224,55 Twiga Lumumba Boulevard,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18879224,55 Zuma Avenue,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17681224,56 Constantine Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19634224,56 Mto Mandela Avenue,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17436224,56 Rhodes Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu20779224,56 Tuku Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17720224,56 Tunis Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18039224,57 Lubumbashi Lane,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19522224,57 Mnyama Dangote Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19609224,57 Mto Mandela Avenue,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18288224,58 Abuja Avenue,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18306224,58 Bamako Avenue,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18574224,58 Kano Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18842224,58 Khama Avenue,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18005224,58 Lubumbashi Lane,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17148224,58 Twiga Lane,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu20666224,59 Gbenga Adeyinka Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu20414224,59 Johnny Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17952224,59 Lubumbashi Lane,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17640224,6 Constantine Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19964224,6 Jangwa Nyeupe Drive,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19208224,6 Kiboko Nkrumah Lane,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu20257224,6 Malaika Drive,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17204224,6 Marrakech Terrace,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17657224,60 Constantine Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu16973224,60 Twiga Lane,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19406224,60 Twiga Lumumba Boulevard,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18901224,60 Zuma Avenue,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17601224,61 Constantine Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18608224,61 Kano Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu20743224,61 Tuku Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu16998224,61 Twiga Lane,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18382224,62 Harare Avenue,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu20384224,62 Johnny Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18809224,62 Khama Avenue,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18910224,62 Zuma Avenue,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19277224,63 Kiboko Nkrumah Lane,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17552224,63 Rhodes Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19768224,64 Mlima Tazama Avenue,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19433224,64 Mnyama Dangote Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19066224,64 Winnie Mandela Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18914224,64 Zuma Avenue,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19894224,65 Chanzo Cha Furaha Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17707224,65 Constantine Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18563224,65 Kano Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu20117224,65 Milima Kali Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19556224,65 Mnyama Dangote Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17444224,65 Rhodes Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18966224,65 Winnie Mandela Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17578224,66 Constantine Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18829224,66 Khama Avenue,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19351224,66 Kiboko Nkrumah Lane,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19456224,66 Mnyama Dangote Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu20698224,66 Tuku Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17851224,66 Tunis Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19467224,67 Mnyama Dangote Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17543224,67 Rhodes Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18368224,68 Harare Avenue,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18936224,68 Winnie Mandela Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18367224,69 Harare Avenue,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18486224,69 Kano Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18827224,69 Khama Avenue,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17538224,69 Rhodes Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu20693224,69 Tuku Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19084224,69 Winnie Mandela Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18899224,69 Zuma Avenue,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17182224,7 Marrakech Terrace,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17329224,7 Tahrir Square,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19110224,7 Winnie Mandela Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18266224,70 Abuja Avenue,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17057224,70 Twiga Lane,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19105224,70 Winnie Mandela Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17650224,71 Constantine Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu20573224,71 Gbenga Adeyinka Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu16980224,71 Twiga Lane,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu20645224,72 Gbenga Adeyinka Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18604224,72 Kano Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19233224,72 Kiboko Nkrumah Lane,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu20151224,72 Milima Kali Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu20617224,73 Gbenga Adeyinka Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19298224,73 Kiboko Nkrumah Lane,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19519224,73 Mnyama Dangote Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu20707224,73 Tuku Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu20356224,74 Johnny Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19112224,74 Winnie Mandela Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19820224,75 Chanzo Cha Furaha Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19430224,75 Mnyama Dangote Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17736224,75 Tunis Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu20841224,76 Tuku Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu16996224,76 Twiga Lane,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu20526224,77 Gbenga Adeyinka Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17106224,77 Twiga Lane,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu20479224,78 Gbenga Adeyinka Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18519224,78 Kano Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19275224,78 Kiboko Nkrumah Lane,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu20058224,78 Milima Kali Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu20690224,78 Tuku Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17145224,78 Twiga Lane,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19004224,78 Winnie Mandela Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18748224,79 Amin Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu20462224,79 Johnny Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19332224,79 Kiboko Nkrumah Lane,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18016224,79 Lubumbashi Lane,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17087224,79 Twiga Lane,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu20643224,8 Gbenga Adeyinka Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu20249224,8 Malaika Drive,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu20004224,8 Milima Kali Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19130224,8 Miriam Makeba Drive,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17728224,8 Tunis Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18524224,80 Kano Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17780224,80 Tunis Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17629224,81 Constantine Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu20451224,81 Johnny Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu20758224,81 Tuku Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17597224,82 Constantine Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu20410224,82 Johnny Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17685224,83 Constantine Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17395224,83 Rhodes Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18453224,84 Kano Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17770224,84 Tunis Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18761224,85 Amin Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19847224,85 Chanzo Cha Furaha Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19267224,85 Kiboko Nkrumah Lane,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18024224,85 Lubumbashi Lane,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19535224,85 Mnyama Dangote Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19074224,85 Winnie Mandela Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu20290224,86 Johnny Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19231224,86 Kiboko Nkrumah Lane,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19541224,86 Mnyama Dangote Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17744224,86 Tunis Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19874224,87 Chanzo Cha Furaha Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17627224,87 Constantine Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18442224,87 Kano Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18727224,88 Amin Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17892224,88 Lubumbashi Lane,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu20108224,88 Milima Kali Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu20869224,88 Tuku Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17056224,88 Twiga Lane,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18468224,89 Kano Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19432224,89 Mnyama Dangote Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu20772224,89 Tuku Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19097224,89 Winnie Mandela Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18816224,9 Khama Avenue,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17198224,9 Marrakech Terrace,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17470224,9 Rhodes Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18888224,9 Zuma Avenue,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17642224,90 Constantine Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu20561224,90 Gbenga Adeyinka Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17737224,90 Tunis Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18730224,91 Amin Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17696224,91 Constantine Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17849224,91 Tunis Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19569224,92 Mnyama Dangote Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17855224,92 Tunis Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19083224,92 Winnie Mandela Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19230224,93 Kiboko Nkrumah Lane,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17964224,93 Lubumbashi Lane,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu20670224,93 Tuku Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17649224,94 Constantine Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu20637224,94 Gbenga Adeyinka Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18573224,94 Kano Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18050224,94 Lubumbashi Lane,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu20501224,95 Gbenga Adeyinka Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu20050224,95 Milima Kali Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19470224,95 Mnyama Dangote Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu20848224,95 Tuku Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17023224,95 Twiga Lane,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18023224,96 Lubumbashi Lane,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19040224,96 Winnie Mandela Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17609224,97 Constantine Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18000224,97 Lubumbashi Lane,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19994224,97 Milima Kali Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19453224,97 Mnyama Dangote Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17371224,97 Rhodes Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu20749224,97 Tuku Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu19026224,97 Winnie Mandela Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18686224,98 Amin Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu20632224,98 Gbenga Adeyinka Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu18944224,98 Winnie Mandela Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17596224,99 Constantine Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu20353224,99 Johnny Street,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17822224,99 Tunis Road,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
HaRu17075224,99 Twiga Lane,Rural,Hawassa,well,Install UV and RO filter,Backlog,\N,\N
KiRu27580224,1 Amanpour Avenue,Rural,Kilimani,well,Install UV and RO filter,Backlog,\N,\N
KiRu25923224,1 Kalahari Avenue,Rural,Kilimani,well,Install UV and RO filter,Backlog,\N,\N
KiRu27244224,1 Maseru Road,Rural,Kilimani,well,Install UV and RO filter,Backlog,\N,\N
KiRu26806224,1 N'Djamena Road,Rural,Kilimani,well,Install UV and RO filter,Backlog,\N,\N
KiRu27884224,1 Nyerere Ndovu Avenue,Rural,Kilimani,well,Install UV and RO filter,Backlog,\N,\N
KiRu30632224,1 Salif Keita Drive,Rural,Kilimani,well,Install UV and RO filter,Backlog,\N,\N
